ae_image_path,light_environment,confidence_vector
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02132136\ILSVRC2012_val_00048979.JPEG,l7,"[1.8529627e-01 3.0571654e-01 3.4904990e-02 5.3461484e-04 3.2143313e-03
 1.9403191e-01 8.8121934e-04 7.1207405e-04 5.0398568e-04 4.4745193e-03
 5.1307571e-01 1.0000000e+00 6.8576221e-04 6.0831173e-04 2.5877813e-02
 8.0634304e-04 8.2244369e-04 4.3691322e-04 5.7798368e-04 1.2559459e-02
 3.0336058e-01 8.1564381e-04 7.3513144e-04 4.4145581e-04 8.8138506e-04
 1.0123185e-03 3.8475968e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02165456\ILSVRC2012_val_00006966.JPEG,l7,"[0.22680001 0.63968587 0.765308   0.25800294 0.33922237 0.49324623
 0.24980253 0.2742086  0.1512168  0.21211053 0.8779185  1.
 0.23884353 0.24793375 0.20051327 0.24399924 0.23468181 0.16561489
 0.2221089  0.33433208 0.49015144 0.2344136  0.24031617 0.12375704
 0.23297198 0.23508386 0.19213995]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02165456\ILSVRC2012_val_00011966.JPEG,l7,"[0.11637302 0.17789756 0.00951338 0.02600582 0.01837082 0.07028684
 0.0260785  0.02608354 0.0184429  0.01500728 1.         0.15369172
 0.02583377 0.02780869 0.00917279 0.02701847 0.02442845 0.0241282
 0.02776526 0.02292871 0.08013821 0.02597258 0.02814084 0.01525329
 0.02636361 0.02405469 0.02313653]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02165456\ILSVRC2012_val_00016683.JPEG,l7,"[0.53733766 0.5283045  0.01804671 0.00734025 0.02032126 0.52949435
 0.00767181 0.00807714 0.00546991 0.01943442 0.79002255 1.
 0.00808526 0.00818483 0.01665515 0.00773475 0.00758035 0.0061665
 0.00827554 0.22127445 0.9732924  0.00756978 0.00863794 0.00408792
 0.00767124 0.00746632 0.00662725]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02165456\ILSVRC2012_val_00029943.JPEG,l7,"[0.0270807  0.04039164 0.15855841 0.04274469 0.0414663  0.14601927
 0.04193152 0.0422631  0.02749652 0.01750171 0.0064834  1.
 0.04113257 0.04598576 0.03345138 0.04076815 0.04019322 0.03324553
 0.04301117 0.1797552  0.19856636 0.04327989 0.04542243 0.02504479
 0.04114732 0.03979265 0.04092994]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02165456\ILSVRC2012_val_00036251.JPEG,l7,"[2.1766264e-03 1.0000000e+00 3.6851160e-02 4.3932639e-02 4.8871409e-02
 3.5518059e-03 4.1238487e-02 4.1109536e-02 2.9418662e-02 3.2734551e-02
 2.3233460e-02 6.7425120e-01 4.6726864e-02 4.7374681e-02 2.3595445e-02
 4.2049818e-02 4.2812154e-02 4.2033479e-02 4.7621518e-02 3.7559684e-02
 7.8283373e-04 4.4778738e-02 4.0724076e-02 3.2452710e-02 4.5213234e-02
 3.9491054e-02 4.2462222e-02]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02190166\ILSVRC2012_val_00008826.JPEG,l7,"[0.5850541  0.15505932 0.01773966 0.02846102 0.02015808 1.
 0.03001035 0.0349118  0.00821278 0.007726   0.97959155 0.03183444
 0.03236738 0.02683589 0.00765592 0.03215    0.03226988 0.01978191
 0.02555227 0.04344424 0.08451207 0.0320811  0.0371102  0.00671198
 0.02991682 0.0273533  0.02363412]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02190166\ILSVRC2012_val_00008941.JPEG,l7,"[0.40572792 1.         0.34641522 0.418513   0.29513124 0.53585035
 0.3703044  0.39318454 0.16765639 0.1643319  0.4459217  0.0741846
 0.33443487 0.36387864 0.02854219 0.37543285 0.33184516 0.17466252
 0.3388642  0.29500347 0.09726435 0.37033653 0.3777425  0.04922745
 0.35419425 0.33833578 0.2701804 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02190166\ILSVRC2012_val_00018149.JPEG,l7,"[0.65024316 0.9996055  0.04965523 0.00324824 0.00544289 0.6351228
 0.00343886 0.00331121 0.00302192 0.00420654 0.6365595  1.
 0.00317291 0.00327952 0.02249685 0.00338967 0.00321848 0.00332555
 0.00300743 0.01047534 0.858528   0.00319492 0.00309456 0.00391591
 0.00322678 0.00311694 0.00297542]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02190166\ILSVRC2012_val_00020056.JPEG,l7,"[0.24195422 1.         0.53610134 0.6314658  0.39101973 0.02638505
 0.6526855  0.7155175  0.30840307 0.3555183  0.13331388 0.5479996
 0.7324061  0.84650177 0.09974846 0.6992266  0.66337526 0.4682117
 0.66274875 0.27709255 0.06532165 0.61056465 0.7019457  0.19938551
 0.6429347  0.64414155 0.514979  ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02190166\ILSVRC2012_val_00040278.JPEG,l7,"[0.13593805 0.028199   0.11243826 0.1403256  0.40923557 0.14994794
 0.13722736 0.13491388 0.07085118 0.1742774  1.         0.03065601
 0.14245114 0.14583904 0.6213657  0.13984753 0.13400538 0.10540564
 0.13985234 0.6349745  0.880329   0.13865356 0.13956933 0.05829557
 0.1286241  0.12829693 0.11627895]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02206856\ILSVRC2012_val_00017418.JPEG,l7,"[7.4683857e-01 2.2315295e-01 5.5598188e-03 7.3552656e-04 1.4852712e-02
 7.2295547e-01 6.2268338e-04 6.6196220e-04 5.6260877e-04 6.8895118e-03
 5.3204858e-01 7.7340013e-01 6.0121703e-04 1.8860091e-03 1.8463301e-02
 6.4043386e-04 6.4676302e-04 4.8792784e-04 1.2873134e-03 1.4160691e-01
 1.0000000e+00 6.5319252e-04 7.3889375e-04 1.0130948e-03 6.4195081e-04
 5.7310332e-04 5.5543025e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02206856\ILSVRC2012_val_00039252.JPEG,l7,"[0.19163382 0.15744627 0.8071225  0.17806149 0.34387597 0.08467009
 0.16738372 0.16560625 0.12866017 0.24295618 0.25220308 1.
 0.17397545 0.17935333 0.58630806 0.16721144 0.17115743 0.14370508
 0.18695135 0.91068095 0.02921198 0.16954726 0.16497004 0.13433312
 0.17621125 0.16246139 0.1567388 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02206856\ILSVRC2012_val_00042965.JPEG,l7,"[0.20767263 0.34087956 0.06177541 0.01221968 0.01675716 0.05256666
 0.01126947 0.0128063  0.00764614 0.00592387 1.         0.429896
 0.01245648 0.01227525 0.00510766 0.0121123  0.01189633 0.00959619
 0.01120773 0.02198547 0.21083051 0.01254943 0.01229793 0.00600754
 0.01153072 0.01118548 0.0080296 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02206856\ILSVRC2012_val_00043768.JPEG,l7,"[0.03513685 1.         0.01020843 0.00521808 0.00650557 0.0078901
 0.00435635 0.0043526  0.00310149 0.00493952 0.28368714 0.15502234
 0.00424535 0.00392695 0.00129782 0.00438022 0.00433715 0.00326581
 0.00428633 0.0055053  0.0273497  0.00459009 0.00450386 0.00267722
 0.00422999 0.00418867 0.00366829]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02206856\ILSVRC2012_val_00047075.JPEG,l7,"[8.0025482e-01 3.3543742e-01 1.6393276e-02 5.3957233e-04 5.5338405e-03
 5.3597820e-01 4.9694371e-04 5.1285006e-04 2.3682325e-04 2.2723754e-03
 1.0000000e+00 9.1992952e-02 4.5525597e-04 6.9361139e-04 3.8970525e-03
 5.1288441e-04 4.8406186e-04 3.4152466e-04 5.9232878e-04 2.4622058e-02
 8.9257121e-01 4.9342861e-04 5.4854131e-04 2.3674023e-04 5.0684373e-04
 4.4805053e-04 4.0426041e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02226429\ILSVRC2012_val_00000972.JPEG,l7,"[0.11249819 1.         0.24409747 0.01166828 0.0821797  0.09400908
 0.00820803 0.00863166 0.0057068  0.03785897 0.21283147 0.29383567
 0.00816053 0.01338344 0.06068688 0.008215   0.00803648 0.00826023
 0.01016419 0.10404714 0.22196701 0.00843446 0.00965095 0.00743927
 0.00786793 0.00766255 0.00832166]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02226429\ILSVRC2012_val_00037090.JPEG,l7,"[0.27711916 0.62354136 0.59016204 0.05784569 0.11151755 1.
 0.04638825 0.04933348 0.02868847 0.02927843 0.33724552 0.51740426
 0.04688228 0.0873522  0.0275531  0.04501378 0.04519298 0.04254358
 0.06308726 0.15473545 0.32474977 0.04858247 0.0549963  0.01890364
 0.04644683 0.0426707  0.04313866]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02226429\ILSVRC2012_val_00039032.JPEG,l7,"[0.01738967 0.1650496  0.07546939 0.17609632 0.10950635 0.05660668
 0.14873138 0.1832801  0.12098333 0.03013    0.06795134 1.
 0.1762758  0.18030299 0.03776354 0.16039793 0.15023144 0.17197968
 0.16990031 0.06345708 0.06535839 0.1459286  0.19328603 0.06794032
 0.14624843 0.14312978 0.15897545]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02226429\ILSVRC2012_val_00042700.JPEG,l7,"[0.22537234 0.12259638 0.1039623  0.04669499 0.17244995 0.3627976
 0.03961597 0.04221568 0.03263774 0.07077271 0.7330365  1.
 0.04054179 0.08489351 0.03196404 0.04360379 0.04093856 0.03735673
 0.05952005 0.09792697 0.5163782  0.0409881  0.04528178 0.02544283
 0.0426526  0.03727244 0.03890724]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02231487\ILSVRC2012_val_00010198.JPEG,l7,"[0.8959526  1.         0.01130753 0.39040923 0.24270187 0.17914113
 0.33912593 0.3758738  0.23391543 0.26374197 0.512807   0.12062196
 0.3652969  0.3301448  0.19864844 0.32487172 0.33388188 0.39351213
 0.3857493  0.27172711 0.07408673 0.33001933 0.35357735 0.14809872
 0.29207996 0.28406772 0.37392297]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02231487\ILSVRC2012_val_00014683.JPEG,l7,"[1.         0.1518253  0.02662547 0.00871216 0.02293403 0.0494702
 0.00701418 0.00723324 0.02027479 0.07498944 0.37528372 0.13450193
 0.00701942 0.01588929 0.04690667 0.00705227 0.00701604 0.01262114
 0.01249482 0.04150755 0.04811436 0.00704479 0.0078452  0.01882268
 0.00690633 0.00654499 0.00819501]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02231487\ILSVRC2012_val_00021678.JPEG,l7,"[0.26439643 0.12257057 0.08535696 0.3789369  0.20393786 1.
 0.34139663 0.3710309  0.21634975 0.17581992 0.12241001 0.65522856
 0.32599568 0.41943386 0.09983695 0.31934884 0.2838309  0.357759
 0.38447368 0.2010225  0.18989728 0.3163504  0.37503105 0.23002486
 0.3065236  0.27993438 0.36261475]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02231487\ILSVRC2012_val_00037807.JPEG,l7,"[0.02294855 0.25286138 0.01728602 0.01134518 0.00476343 0.07996193
 0.00950861 0.01119094 0.00933132 0.00276084 0.05340604 1.
 0.00992048 0.01216867 0.00235817 0.01005669 0.00925457 0.01138309
 0.01223372 0.01691442 0.04485002 0.00996678 0.01035918 0.00544231
 0.00927374 0.00900996 0.0129327 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02233338\ILSVRC2012_val_00002007.JPEG,l7,"[0.01077019 0.07264358 0.03866868 0.07021865 0.08693421 0.21130016
 0.06574818 0.06186169 0.03770018 0.07572051 0.1847456  1.
 0.05936246 0.07133931 0.03412246 0.06735563 0.06418991 0.07737193
 0.05957121 0.03758465 0.47526336 0.06278807 0.06703772 0.03972917
 0.06450823 0.06265261 0.06530559]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02233338\ILSVRC2012_val_00017845.JPEG,l7,"[0.5722291  0.93628806 0.00106285 0.0022336  0.00880293 0.4487221
 0.00170178 0.00160727 0.00284133 0.00779205 1.         0.7251684
 0.00164563 0.00371914 0.11792015 0.00176614 0.00160421 0.00230264
 0.00349034 0.1876682  0.4013085  0.00174067 0.00196064 0.00126442
 0.00169354 0.0016623  0.0023806 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02233338\ILSVRC2012_val_00022332.JPEG,l7,"[0.4021564  0.34975323 0.05309355 0.07699393 0.12841675 0.0515279
 0.07384088 0.08216275 0.07724973 0.10192998 1.         0.2587912
 0.07646848 0.09159742 0.02521297 0.07155872 0.07550127 0.0807556
 0.0888285  0.17396244 0.04645221 0.07331502 0.08308949 0.06111392
 0.07215147 0.07082743 0.10317982]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02233338\ILSVRC2012_val_00024192.JPEG,l7,"[0.9271421  0.67396384 0.36060268 0.49770057 0.52284384 0.6101401
 0.5053513  0.50436634 0.63474315 0.49992478 1.         0.27000985
 0.49894375 0.49123698 0.4829207  0.5215735  0.475281   0.5805517
 0.47239634 0.5287073  0.21571542 0.5050743  0.45690066 0.47357857
 0.49498323 0.47600746 0.559049  ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02233338\ILSVRC2012_val_00037993.JPEG,l7,"[0.9864046  0.1078325  0.00959026 0.06710554 0.2485655  0.13646302
 0.06625655 0.06891458 0.09436306 0.32087693 1.         0.0311497
 0.06778513 0.07249811 0.09906913 0.06377614 0.06646458 0.07873538
 0.06839499 0.47247368 0.08504837 0.06710402 0.0683071  0.12193815
 0.06990276 0.06723346 0.09179457]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02236044\ILSVRC2012_val_00011932.JPEG,l7,"[0.0139744  0.00186552 0.0300814  0.02913683 0.01375715 0.01915973
 0.01920735 0.0264769  0.01376777 0.00728807 0.08828099 1.
 0.02231662 0.02876627 0.0040211  0.02006819 0.0199646  0.0161796
 0.0261481  0.02139752 0.01316564 0.02151331 0.02453439 0.01009318
 0.02022362 0.01595392 0.01645272]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02236044\ILSVRC2012_val_00016634.JPEG,l7,"[0.01771057 0.07623044 0.12591724 0.35258406 0.19033645 0.11473648
 0.28895476 0.2752017  0.18279034 0.10880865 0.03830256 0.36866188
 0.30194816 0.39258426 0.03542928 0.2883255  0.25088802 0.26265234
 0.36369282 0.15530601 1.         0.27916083 0.30565065 0.22735772
 0.27887103 0.2609694  0.25456405]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02236044\ILSVRC2012_val_00021366.JPEG,l7,"[0.02661369 0.01251411 0.5165379  0.9299172  1.         0.01596886
 0.70186013 0.7257154  0.55265206 0.35135534 0.01953085 0.07688156
 0.77938455 0.90898126 0.6441402  0.6551729  0.7205895  0.53508127
 0.9727841  0.70107996 0.10254948 0.7132298  0.76567    0.43955952
 0.6468762  0.6194144  0.61602753]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02236044\ILSVRC2012_val_00023826.JPEG,l7,"[0.03236427 0.00335864 0.0329606  0.56431603 0.9165035  0.02201426
 0.50689334 0.55633295 0.45488483 0.36754784 0.0088355  0.03155659
 0.54763067 0.79035604 0.4287103  0.49144778 0.4889358  0.45351297
 0.6975538  1.         0.00306233 0.5151501  0.5470738  0.27432713
 0.49647444 0.44831058 0.46410388]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02268443\ILSVRC2012_val_00010925.JPEG,l7,"[0.07760598 0.17369965 0.26939765 0.8414425  0.278371   0.23144288
 0.90252125 0.9785119  0.25719196 0.13551228 0.1578526  0.32179895
 0.9644623  0.7330109  0.16045786 0.98819625 0.9459065  0.7691673
 0.7096488  0.10136189 0.23710808 1.         0.9829263  0.21783088
 0.9189599  0.9169388  0.7053285 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02268443\ILSVRC2012_val_00041084.JPEG,l7,"[0.03082708 0.12346482 0.23553608 0.1166694  0.17567578 0.05580977
 0.11705247 0.13050371 0.0489786  0.04847773 0.04890031 1.
 0.12110741 0.1582373  0.02424735 0.13150412 0.11767434 0.10843448
 0.11067694 0.3160778  0.04466804 0.1262602  0.13998017 0.0312946
 0.11342318 0.11046243 0.10792927]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02268443\ILSVRC2012_val_00048743.JPEG,l7,"[0.05885647 1.         0.05769137 0.03930161 0.01369537 0.2487308
 0.03830596 0.03944071 0.01668753 0.01255163 0.08012305 0.28061715
 0.03674163 0.03390992 0.01413929 0.0412162  0.03783633 0.03165409
 0.03335562 0.02058167 0.2583271  0.037875   0.04155997 0.01255638
 0.03763054 0.03735553 0.03164156]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02279972\ILSVRC2012_val_00012137.JPEG,l7,"[9.57944453e-01 9.86854792e-01 2.98605878e-02 1.58902811e-04
 4.38667194e-04 8.68848085e-01 1.46268590e-04 1.54704278e-04
 1.20801669e-04 1.57543668e-03 1.00000000e+00 9.93913412e-01
 1.74216970e-04 1.90267965e-04 2.58113887e-05 1.55324757e-04
 1.51716347e-04 1.44072372e-04 1.66865750e-04 1.37562705e-02
 9.50659096e-01 1.58239709e-04 1.89849277e-04 8.34807506e-05
 1.42938894e-04 1.42426667e-04 1.71782449e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02279972\ILSVRC2012_val_00024165.JPEG,l7,"[0.0080645  0.9234055  0.04479491 0.00726679 0.01852727 0.0277617
 0.00641862 0.00603999 0.00491631 0.00635073 0.03960612 1.
 0.00573754 0.00854808 0.01103954 0.00635804 0.00627603 0.00652747
 0.00924672 0.02128403 0.0271349  0.0064114  0.00605637 0.00309567
 0.00617793 0.00575024 0.00644757]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02281406\ILSVRC2012_val_00027546.JPEG,l7,"[1.04922121e-02 3.29002365e-02 8.45669024e-03 3.43718071e-04
 6.15565048e-04 1.08525308e-03 3.06663278e-04 3.26094130e-04
 1.51146727e-04 3.14000528e-04 7.95213273e-04 1.00000000e+00
 3.29931587e-04 3.19797371e-04 2.45777686e-04 3.23227607e-04
 3.26792797e-04 2.07742356e-04 3.22438369e-04 6.14165736e-04
 2.93186717e-02 3.09044000e-04 3.46210640e-04 1.14860195e-04
 3.06401082e-04 2.97654100e-04 2.90148222e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02281406\ILSVRC2012_val_00041173.JPEG,l7,"[0.06852692 1.         0.17578043 0.23961808 0.16155596 0.1353007
 0.2043192  0.20680355 0.10120508 0.06983849 0.0550606  0.47187716
 0.20449992 0.37468347 0.03480666 0.21735995 0.20006685 0.15570892
 0.28360295 0.328743   0.24159145 0.22640575 0.2505462  0.15103696
 0.20368102 0.20719154 0.18019973]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02281406\ILSVRC2012_val_00049133.JPEG,l7,"[2.1764466e-03 1.7684929e-01 5.9473631e-04 3.8795988e-04 2.3606475e-03
 1.2685105e-03 2.9686576e-04 3.2754350e-04 1.7592045e-04 5.3031428e-04
 3.8760983e-05 1.0000000e+00 3.2292778e-04 4.7053222e-04 1.5462430e-04
 3.0769850e-04 3.1457705e-04 2.4144400e-04 3.7214303e-04 9.9978410e-04
 7.6471977e-02 3.0422647e-04 3.5252105e-04 2.0215649e-04 3.1222811e-04
 2.8490566e-04 2.4984861e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02321529\ILSVRC2012_val_00005880.JPEG,l7,"[6.4143740e-02 1.0000000e+00 5.5422545e-03 1.0623607e-03 9.7720779e-04
 5.5093646e-01 1.5341806e-03 1.2028203e-03 1.5681280e-03 2.6682580e-03
 2.9329932e-01 1.3877544e-01 1.2033582e-03 9.2631951e-04 2.6107882e-03
 1.4816816e-03 1.3343116e-03 1.7395323e-03 9.2150737e-04 5.3116214e-03
 2.6504776e-01 1.3067212e-03 1.1310948e-03 1.4442347e-03 1.2989512e-03
 1.2184700e-03 1.8041341e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02321529\ILSVRC2012_val_00011857.JPEG,l7,"[1.0000000e+00 2.0899454e-01 6.0653207e-03 7.2487199e-04 2.4852541e-03
 2.7127011e-02 7.8378693e-04 6.0974574e-04 9.4341504e-04 4.9213367e-03
 7.0552129e-01 3.2819707e-02 6.6046015e-04 7.5541774e-04 7.9688607e-03
 8.4547303e-04 6.6272449e-04 8.9433033e-04 6.9648394e-04 3.4834174e-03
 4.0859595e-02 8.0608163e-04 8.0529175e-04 7.9943473e-04 7.5559696e-04
 6.7472050e-04 1.0474088e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02321529\ILSVRC2012_val_00014279.JPEG,l7,"[4.9686539e-01 1.0000000e+00 1.5869772e-02 6.2993997e-05 7.4401515e-04
 8.0008620e-01 1.0067831e-04 7.6978657e-05 1.9308655e-04 1.4896129e-03
 8.9685488e-01 9.8460102e-01 7.6282449e-05 8.0132239e-05 1.1292083e-02
 9.0520196e-05 8.4097272e-05 9.2780152e-05 7.8754252e-05 5.1480797e-03
 6.7332095e-01 9.0344794e-05 7.6776363e-05 6.8766874e-04 8.8878092e-05
 9.1239177e-05 8.4272513e-05]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02364673\ILSVRC2012_val_00003035.JPEG,l7,"[0.0021349  0.8204676  0.0827533  0.00533942 0.00638023 0.3143652
 0.00443531 0.00412918 0.01042484 0.00635241 0.02794228 1.
 0.00439135 0.00670914 0.00549972 0.00413251 0.00458141 0.00685408
 0.00643638 0.00497168 0.3779114  0.00436947 0.00434928 0.02806725
 0.00443743 0.00422829 0.00593052]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02364673\ILSVRC2012_val_00018359.JPEG,l7,"[0.50095063 0.5685956  0.10224548 0.06535601 0.20650832 0.54507643
 0.06765457 0.06959639 0.10918102 0.36988226 1.         0.04208922
 0.07295563 0.06534535 0.778593   0.07454003 0.07056238 0.08644427
 0.06748357 0.45216995 0.17407934 0.0694604  0.07222727 0.30734807
 0.07439166 0.06803901 0.08331382]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02364673\ILSVRC2012_val_00022152.JPEG,l7,"[0.03627091 0.25687042 1.         0.01525942 0.13663195 0.19422051
 0.01461921 0.01255403 0.03109165 0.08715617 0.100444   0.2186882
 0.0132181  0.01932897 0.1453587  0.01463684 0.01532639 0.01874142
 0.01767994 0.45365703 0.29645732 0.01424527 0.01420352 0.04336889
 0.01388033 0.01371686 0.01924245]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02364673\ILSVRC2012_val_00046562.JPEG,l7,"[3.6778625e-03 5.5017310e-01 1.1172189e-03 1.3461894e-04 5.1574595e-04
 3.5476848e-02 1.2774460e-04 1.2277837e-04 8.5119321e-04 7.0839841e-04
 5.1113036e-03 1.0000000e+00 1.1854261e-04 1.9720574e-04 6.5736956e-04
 1.4141499e-04 1.2780551e-04 1.6338618e-04 1.3774530e-04 3.1740326e-03
 7.7094801e-02 1.4231140e-04 1.2072485e-04 8.1294728e-04 1.4175900e-04
 1.3240374e-04 1.7760173e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02395406\ILSVRC2012_val_00012335.JPEG,l7,"[0.21873733 0.6065171  0.10977876 0.00267916 0.00428847 0.0734811
 0.00411493 0.0031859  0.00117507 0.01305775 0.34408173 1.
 0.00368425 0.0030945  0.02042721 0.00386314 0.00432406 0.0018159
 0.00274207 0.00985643 0.08076135 0.00384527 0.00322761 0.001162
 0.00430083 0.0048134  0.00415804]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l7\param_1\n02395406\ILSVRC2012_val_00014171.JPEG,l7,"[0.7087117  1.         0.08299332 0.00364482 0.03591415 0.41918552
 0.00618098 0.00477876 0.00209396 0.04465274 0.4200124  0.07916856
 0.00418169 0.00474933 0.09553729 0.00583722 0.0064093  0.00262299
 0.0030826  0.07809974 0.2129354  0.00556249 0.00438481 0.00542158
 0.00651223 0.00773383 0.00425534]"
